id_annonce,property_type,approximate_latitude,approximate_longitude,city,postal_code,size,floor,land_size,energy_performance_value,energy_performance_category,ghg_value,ghg_category,exposition,nb_rooms,nb_bedrooms,nb_bathrooms,nb_parking_places,nb_boxes,nb_photos,has_a_balcony,nb_terraces,has_a_cellar,has_a_garage,has_air_conditioning,last_floor,upper_floors
35271299,terrain,44.53121095778332,5.963372810396306,manteyer,05400,1759.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35868595,appartement,45.99009804777211,6.114439954440607,allonzier-la-caille,74350,897.0,2.0,,,,,,Sud-Est,4.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35864779,maison,48.00030021105849,-1.674605871832951,orgeres,35230,114.0,,,,,,,,5.0,4.0,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36034091,appartement,48.79281775154366,2.471905881676938,creteil,94000,61.0,3.0,,,,,,,3.0,2.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35815703,maison,48.53199015846826,-2.28755278805946,pluduno,22130,80.0,,750.0,,,,,,3.0,2.0,,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35826831,maison,47.79942285091673,3.5643432937918966,auxerre,89000,330.0,,13600.0,,,,,,12.0,7.0,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35886823,maison,47.878828255228825,1.8561068275166783,saint-pryve-saint-mesmin,45750,184.0,,900.0,121.0,C,19.0,C,,8.0,7.0,,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36080005,maison,47.07054248806584,-0.882371438708382,cholet,49300,94.0,,480.0,382.0,F,114.0,G,,5.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35910897,terrain,49.25075576395998,-0.8661511406851031,le-breuil-en-bessin,14330,507.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35830089,maison,50.6043816920323,1.6402625164499929,neufchatel-hardelot,62152,220.0,,726.0,121.0,C,6.0,B,Sud-Ouest,6.0,5.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35842863,appartement,48.80420451056997,2.50184031060328,saint-maur-des-fosses,94100,91.0,,,,,,,,5.0,4.0,,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36076799,terrain à bâtir,47.77261665489365,-3.014281999988939,pluvigner,56330,617.0,,617.0,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35828435,appartement,48.862959134325614,2.328290743336934,paris-7eme,75007,22.0,6.0,,,,,,,1.0,,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35880789,maison,50.66003759484224,3.1483315395410183,wasquehal,59290,9153.0,,200.0,230.0,D,35.0,D,,3.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35869867,appartement,43.24999937888068,3.284145830870117,valras-plage,34350,116.0,2.0,,89.0,B,3.0,A,Sud,4.0,3.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35979469,maison,44.10332681297506,3.0854028725010414,millau,12100,87.0,,275.0,121.0,C,23.0,D,,4.0,3.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36066545,propriété,46.66824271811624,0.654331564578693,archigny,86210,192.0,,29000.0,182.0,D,5.0,A,,5.0,4.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
36062711,maison,47.61247459110463,0.4827848189280828,saint-christophe-sur-le-nais,37370,65.0,,,,,,,Est,2.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36098147,maison,43.53101011128436,-1.493384139596433,boucau,64340,85.0,,58.0,,,,,,4.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
35838217,appartement,46.13023100101925,6.132143093885246,archamps,74160,110.0,2.0,,332.0,F,19.0,C,,3.0,2.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35885833,appartement,45.73071384065658,4.872636784621503,lyon-8eme,69008,61.0,1.0,,,,,,,3.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35852315,ferme,43.97850189820946,1.9103481530550632,cahuzac-sur-vere,81140,109.0,,4564.0,,,,,,4.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36025059,maison,43.68805728479794,4.139710073609493,lunel,34400,87.0,,,,,,,,4.0,3.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35989027,maison,47.22105610002713,2.323141000427967,allogny,18110,140.0,,1000.0,160.0,D,2.0,A,,5.0,4.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35816329,terrain,48.83332543939535,-1.2140536788217902,villedieu-les-poeles,50800,2000.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36037081,maison,46.53177114766613,4.015799413411038,rigny-sur-arroux,71160,130.0,,1154.0,287.0,E,86.0,G,,5.0,3.0,1.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35971843,maison,49.4669314914286,2.994674210360579,tracy-le-mont,60170,90.0,,,,,,,,4.0,3.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35856801,maison,43.09794691670193,-0.3971977212425701,sainte-colome,64260,134.0,,2177.0,225.0,D,18.0,C,,6.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35845031,maison,48.29248562533294,-0.9424400838393018,ernee,53500,100.0,,1000.0,,,,,,1.0,1.0,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35825147,maison,47.39915045844105,-0.483876808680944,juigne-sur-loire,49610,132.0,,1900.0,183.0,D,5.0,A,,7.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36050817,villa,46.29636290820056,4.838587166067998,macon,71000,175.0,,1640.0,152.0,D,27.0,D,,7.0,5.0,,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35856817,appartement,45.14763658182935,1.5380761413228987,brive-la-gaillarde,19100,8195.0,,852.0,,,,,,3.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35832021,appartement,43.43630905381827,4.946194695927414,fos-sur-mer,13270,68.0,3.0,,186.0,D,43.0,E,Sud-Nord,3.0,2.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
35781701,appartement,43.273918142412256,5.440336376804629,marseille-10eme,13010,64.0,3.0,,,,,,,3.0,2.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
36037333,divers,45.78725291154343,3.0817124187208766,clermont-ferrand,63000,320.0,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35834827,appartement,48.67994234803146,6.199496257818711,nancy,54000,63.0,1.0,,288.0,E,67.0,F,,3.0,2.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36062701,appartement,43.48286934602627,-1.528876373782669,anglet,64600,32.0,2.0,,,,,,Ouest,2.0,1.0,,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35888817,appartement,48.83104050971232,2.349030204168984,paris-13eme,75013,88.0,,,55.0,B,5.0,A,,4.0,3.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35955205,appartement,43.63530374584995,5.089763032323926,salon-de-provence,13300,71.0,,11.0,208.0,D,9.0,B,,3.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
36038117,appartement,44.83190016463043,-0.6398293633159194,merignac,33700,59.0,,,191.0,D,44.0,E,,3.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36034817,duplex,49.20361886842534,6.929805818052126,stiring-wendel,57350,110.0,,,240.0,E,9.0,B,Ouest,4.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35874485,appartement,48.90047925825249,2.402769089605598,pantin,93500,25.0,,,,,,,,1.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35879559,maison,43.71497605166629,1.3883570668711962,lespinasse,31150,85.0,,197.0,,,,,,4.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
35836471,appartement,48.88224443488251,2.325343939534101,paris-17eme,75017,100.0,3.0,3.0,180.0,D,26.0,D,Est,3.0,2.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35886599,maison,48.176385387164366,2.735789069694809,souppes-sur-loing,77460,76.0,,538.0,407.0,F,23.0,D,,4.0,3.0,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35844921,maison,48.758543243731445,-3.5236838602492124,pleumeur-bodou,22560,182.0,,1351.0,207.0,D,11.0,C,,7.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36037963,duplex,48.61836777766291,2.5022040046413925,saint-pierre-du-perray,91280,79.0,1.0,,79.0,B,18.0,C,,4.0,3.0,1.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35781077,parking,43.16339567619612,5.599796269841501,la-ciotat,13600,251.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35846325,terrain,48.53666049231796,-4.321575200246508,ploudaniel,29260,726.0,,,,,,,Sud-Ouest,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35764239,appartement,48.83964008324697,2.155928017221151,la-celle-saint-cloud,78170,55.0,1.0,,192.0,D,44.0,E,,3.0,1.0,1.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35982117,appartement,48.76306752673338,2.2572005950413123,chatenay-malabry,92290,6691.0,,,,,,,,3.0,2.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35801967,appartement,45.19438269914719,5.721439535405512,grenoble,38100,130.0,5.0,,45.0,A,10.0,B,,5.0,3.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35919693,appartement,46.90486828840122,6.3541293373600185,pontarlier,25300,11773.0,2.0,,76.0,B,1.0,A,Sud,6.0,3.0,1.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35867393,appartement,43.610998305281655,3.884193933644049,montpellier,34000,70.0,3.0,,,,,,,3.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35920103,appartement,45.995771560781655,6.245099060884156,thorens-glieres,74570,3304.0,1.0,,,,,,Nord,1.0,,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36051521,appartement,45.7755900466185,3.0910119752653338,clermont-ferrand,63100,99.0,7.0,,,,,,,4.0,3.0,,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36061105,appartement,45.67079313169937,4.840740831746261,feyzin,69320,47.0,,,,,,,,2.0,1.0,,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35823029,appartement,43.55032197607071,7.008426220004988,cannes-la-bocca,06150,42.0,5.0,,177.0,D,6.0,B,Ouest,2.0,1.0,,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
35852893,appartement,48.86755025266465,2.3618680653274247,paris-10eme,75010,88.0,5.0,,121.0,C,28.0,D,Nord-Est,4.0,3.0,1.0,1.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35823891,maison,49.439056121433765,2.7131626872629773,remy,60190,145.0,,500.0,106.0,C,15.0,C,Ouest,6.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35808629,maison,45.68793360061013,4.2949446448867805,saint-cyr-les-vignes,42210,130.0,,,,,,,,5.0,3.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15220933,maison,47.012979530022285,0.3197634017995305,richelieu,37120,100.0,,,,,,,,4.0,3.0,,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35910857,maison,47.90674536004063,2.021591995156451,checy,45430,142.0,,518.0,,,,,,7.0,4.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35969417,appartement,43.58760863419432,7.113605265627466,antibes,06600,283.0,,,190.0,D,18.0,C,,1.0,,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35886509,maison,49.054317134420856,6.160427786794582,marly,57155,158.0,,688.0,214.0,D,35.0,D,,7.0,5.0,,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35872549,maison,48.93453493257549,2.135136789960048,le-mesnil-le-roi,78600,51.0,,245.0,410.0,F,78.0,F,,4.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
36075865,appartement,48.1267943856779,-1.543423649076232,acigne,35690,56.0,,,,,,,,3.0,2.0,,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35756451,appartement,48.85885772349821,2.318906683447779,paris-7eme,75007,65.0,3.0,,160.0,D,37.0,E,,3.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35536349,terrain,47.43523528240855,-2.38165187061726,asserac,44410,738.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35809309,maison,43.43044503558,6.433675317648536,vidauban,83550,16139.0,,3151.0,,,,,Sud,5.0,4.0,1.0,0.0,1.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35996797,appartement,47.31469182794715,5.014052918058641,dijon,21000,94.0,4.0,,,,,,Sud,5.0,4.0,,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35962019,maison,48.77020388327679,1.2144037637827243,saint-lubin-des-joncherets,28350,107.0,,821.0,242.0,E,42.0,E,,6.0,5.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35744897,terrain,44.83245065153503,5.615837644819301,clelles-en-trieves,38930,914.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36029213,appartement,50.41430505833996,1.597308200631792,berck,62600,472.0,1.0,,,,,,,2.0,1.0,,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35836669,maison,48.67587985911085,-3.923788437496986,carantec,29660,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35745391,appartement,49.36122088063495,6.182847287133755,yutz,57970,93.0,,,294.0,E,68.0,F,,4.0,3.0,,0.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
36033233,maison,47.697914176871095,-0.0813618585621603,la-fleche,72200,156.0,,240.0,52.0,B,12.0,C,Ouest,8.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35772573,appartement,45.76908705500014,4.87683691006548,villeurbanne,69100,77.0,,,,,,,,4.0,3.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35782021,terrain,44.183977472043445,1.1530639400397396,durfort-lacapelette,82390,3000.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30422667,appartement,43.82872126487799,5.783966520300271,manosque,04100,8913.0,2.0,,200.0,D,39.0,E,,4.0,3.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
35758093,maison,48.51616553080984,2.2547543010336346,janville-sur-juine,91510,143.0,,1000.0,231.0,E,11.0,C,,6.0,4.0,1.0,1.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35871613,appartement,48.811992679034496,2.187175014069531,ville-d'avray,92410,65.0,2.0,,55.0,B,8.0,B,,3.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35814215,appartement,48.85321983516584,2.376499631455963,paris-11eme,75011,58.0,4.0,,,,,,,3.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35888829,appartement,48.79161760840885,2.463916416235062,creteil,94000,47.0,3.0,,,,,,,2.0,1.0,,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35783003,maison,45.87996314485818,-0.8473355597057092,la-vallee,17250,190.0,,2108.0,165.0,D,3.0,A,Sud-Ouest,10.0,6.0,1.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35963845,appartement,48.741290896001566,2.4857496688054592,limeil-brevannes,94450,77.0,3.0,,64.0,B,13.0,C,Est-Ouest,4.0,3.0,1.0,1.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
35831827,appartement,43.55426663534921,7.016675784088705,cannes-la-bocca,06150,4532.0,3.0,,178.0,D,6.0,B,Sud-Ouest,2.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35985609,appartement,44.16596752725047,4.6229136033584695,bagnols-sur-ceze,30200,71.0,,,163.0,D,38.0,E,,3.0,2.0,,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35778045,maison,45.82712424106277,0.0982337743956654,coulonges,16330,140.0,,1396.0,217.0,D,50.0,E,,5.0,3.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
36049763,maison,44.95125080277542,4.873153402039361,bourg-les-valence,26500,127.0,,843.0,122.0,C,26.0,D,Sud,5.0,4.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35821513,appartement,48.91777267656844,2.277580866948736,asnieres-sur-seine,92600,29.0,2.0,,,,,,,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35849433,maison,44.68004450651177,-0.5371900629696268,la-brede,33650,171.0,,1327.0,153.0,D,6.0,B,,6.0,4.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35997095,appartement,46.79794831577222,4.851978151039421,chalon-sur-saone,71100,68.0,3.0,,449.0,F,86.0,G,,3.0,2.0,,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35864423,appartement,45.8675123103083,4.848354228987255,neuville-sur-saone,69250,87.0,,,,,,,Est,3.0,2.0,,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36029691,appartement,47.28701404276846,-2.3912194583658017,la-baule,44500,80.0,1.0,,,,,,,4.0,3.0,,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35903433,propriété,49.18134707920846,-0.3740366757464772,caen,14000,200.0,,12258.0,160.0,D,48.0,E,,7.0,5.0,,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
35814463,appartement,47.46873653983151,-0.5496226651632174,angers,49000,6441.0,1.0,,,,,,,3.0,2.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35883981,maison,47.22393775945941,5.357568417819494,villers-les-pots,21130,107.0,,2814.0,,,,,Est-Ouest,4.0,3.0,,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36040271,appartement,43.60483809301317,1.4467248009020663,toulouse,31000,535.0,3.0,,278.0,E,9.0,B,,3.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35790443,maison,45.37012992287803,5.952689234076341,saint-vincent-de-mercuze,38660,235.0,,560.0,373.0,F,112.0,G,,9.0,4.0,1.0,0.0,0.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
35897027,maison,43.6077237248882,3.876066461798058,montpellier,34000,160.0,,150.0,,,,,Sud,4.0,3.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
35901751,maison,48.6436785854574,1.5390190759285358,nogent-le-roi,28210,110.0,,2700.0,,,,,,6.0,4.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36014035,maison,43.51793974010497,3.204348473343228,laurens,34480,145.0,,1886.0,135.0,C,5.0,A,,6.0,4.0,,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36045427,appartement,48.88160027385077,2.2026193661174966,rueil-malmaison,92500,57.0,55.0,,,,,,,3.0,2.0,,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35666541,maison,49.43377788370206,2.652659584749403,estrees-saint-denis,60190,186.0,,389.0,107.0,C,25.0,D,Sud-Est,7.0,5.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35807651,maison,43.60595883120907,1.4531713800269452,toulouse,31100,78.0,,,146.0,C,34.0,D,,4.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35839531,divers,43.683133766183616,4.625831028254168,arles,13200,46.0,,,,,,,Sud,3.0,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36026211,maison,47.94392193699933,2.8507105209128105,saint-germain-des-pres,45220,137.0,,1000.0,193.0,D,3.0,A,,6.0,3.0,,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35835423,appartement,44.34838730023376,2.5677529530465257,rodez,12000,65.0,,,151.0,D,21.0,D,,3.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36052365,appartement,45.59311321252476,4.780650375042701,givors,69700,412.0,1.0,,,,,,Sud,2.0,1.0,,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35753775,appartement,48.822683955171975,2.2669059543561225,issy-les-moulineaux,92130,88.0,1.0,,,,,,,4.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35815631,appartement,49.49853186744218,0.1313086292787365,le-havre,76620,81.0,4.0,,190.0,D,6.0,B,,4.0,3.0,,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
36048741,maison,49.78433222348991,1.7176996164387033,morienne,76390,100.0,,1833.0,,,,,,1.0,1.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35781121,maison,46.22039099910717,4.016655627814413,melay,71340,110.0,,2058.0,,,,,Sud-Nord,5.0,4.0,1.0,1.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35830291,divers,43.53329662874864,5.438118311096795,aix-en-provence,13100,160.0,,,,,,,,,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36051343,appartement,43.1725292122614,6.536921889769214,cavalaire-sur-mer,83240,4171.0,1.0,,,,,,,2.0,1.0,,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36086387,appartement,49.43177056633578,2.0772004382925884,beauvais,60000,32.0,1.0,,297.0,E,12.0,C,,1.0,1.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35999269,maison,43.34914639378668,3.246673674972332,beziers,34500,40.0,,30.0,196.0,D,9.0,B,Nord-Est,3.0,2.0,1.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35889909,appartement,48.10538149614758,-1.6787185887789473,rennes,35200,87.0,5.0,,,,,,,4.0,3.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35991651,maison,43.69973282169575,2.530312594682189,esperausses,81260,117.0,,160.0,369.0,F,93.0,G,,5.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36023859,appartement,48.8666360575896,2.277157127615374,paris-16eme,75016,1567.0,3.0,,,,,,,6.0,4.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35885081,appartement,47.59473563757413,-3.081381918828208,carnac,56340,38.0,1.0,,159.0,D,5.0,A,,2.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35780263,maison,43.19261982498856,3.001095765356077,narbonne,11100,195.0,,240.0,123.0,C,28.0,D,,6.0,5.0,,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35931483,maison,49.11259195851653,5.271805733092167,nixeville-blercourt,55120,108.0,,1572.0,200.0,D,20.0,C,Est,5.0,3.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36030503,terrain à bâtir,47.269680002592686,-0.1792024440997248,verrie,49400,1000.0,,1000.0,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35732763,appartement,43.413525399572,6.770089463442462,saint-raphael,83700,7461.0,3.0,,52.0,B,1.0,A,,3.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
35846179,divers,44.02672916545605,4.233976706945037,saint-maurice-de-cazevieille,30360,260.0,,,,,,,Sud,16.0,7.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35764217,appartement,43.62483022709958,1.3511541623156311,colomiers,31770,60.0,,,,,,,,3.0,2.0,,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36023763,maison,49.41636731843246,0.2679577313274712,la-riviere-saint-sauveur,14600,90.0,,137.0,268.0,E,8.0,B,,3.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36059431,appartement,48.86455969105378,2.281453697335724,paris-16eme,75016,90.0,4.0,,10.0,A,3.0,A,Sud,3.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35745077,appartement,48.68147604889498,2.376734607991376,juvisy-sur-orge,91260,43.0,1.0,,287.0,E,50.0,E,,2.0,1.0,,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
36004489,appartement,46.46557014871195,-0.8165808062868307,fontenay-le-comte,85200,82.0,2.0,,,,,,,3.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35880229,maison,48.89550547619698,2.502034388269606,villemomble,93250,75.0,,196.0,,,,,,4.0,3.0,1.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
